paper_no,first_author_surname,pub_year,order,family,genus,species,genus_timetree,species_timetree,location,population,data_year,egg_design,source_page,source,trait_cat,trait,simp_trait,units,egg_embryo_hatchling,age,sex,other_factors,const_fluct,T,T_fluc,water_potential,mean,error,N,error_type,data_style,comment_code,comm_text
1000,Alberts,1997,Squamata,Iguanidae,Cyclura,nubila,Cyclura,nubila," Guantíçnamo Bay Naval Base, Guantíçnamo Bay, Cuba",pop1,1993,split_pseudo,771,Table 2,Development,Growth rate (svl),Growth rate,cm/day,Hatchling,496,mixed,NA,Const,29.5,0.2,NA,0.024,0.002,13.67,SE,raw,2,
1000,Alberts,1997,Squamata,Iguanidae,Cyclura,nubila,Cyclura,nubila," Guantíçnamo Bay Naval Base, Guantíçnamo Bay, Cuba",pop1,1993,split_pseudo,771,Table 2,Development,Growth rate (svl),Growth rate,cm/day,Hatchling,122,mixed,NA,Const,31,0.2,NA,0.021,0.002,13.67,SE,raw,2,
1000,Alberts,1997,Squamata,Iguanidae,Cyclura,nubila,Cyclura,nubila," Guantíçnamo Bay Naval Base, Guantíçnamo Bay, Cuba",pop1,1993,split_pseudo,771,Table 2,Development,Growth rate (svl),Growth rate,cm/day,Hatchling,243,mixed,NA,Const,31,0.2,NA,0.027,0.001,13.67,SE,raw,2,
1000,Alberts,1997,Squamata,Iguanidae,Cyclura,nubila,Cyclura,nubila," Guantíçnamo Bay Naval Base, Guantíçnamo Bay, Cuba",pop1,1993,split_pseudo,771,Table 2,Development,Growth rate (svl),Growth rate,cm/day,Hatchling,365,mixed,NA,Const,31,0.2,NA,0.028,0.001,13.67,SE,raw,2,
1000,Alberts,1997,Squamata,Iguanidae,Cyclura,nubila,Cyclura,nubila," Guantíçnamo Bay Naval Base, Guantíçnamo Bay, Cuba",pop1,1993,split_pseudo,771,Table 2,Development,Growth rate (svl),Growth rate,cm/day,Hatchling,496,mixed,NA,Const,31,0.2,NA,0.024,0.001,13.67,SE,raw,2,
1002,Amiel,2012,Squamata,Scincidae,Bassiana,duperreyi,Bassiana,duperreyi,"Brindabella Range, Canberra, Australian Capital Territory, Australia",pop1,year1,split_pseudo,372,Text,Behaviour,Learning score,Cognition,Index,Hatchling,5,mixed,NA,Fluct,16,15,NA,1.58,0.61,12,SE,raw,,
1002,Amiel,2012,Squamata,Scincidae,Bassiana,duperreyi,Bassiana,duperreyi,"Brindabella Range, Canberra, Australian Capital Territory, Australia",pop1,year1,split_pseudo,372,Text,Behaviour,Learning score,Cognition,Index,Hatchling,5,mixed,NA,Fluct,22,15,NA,-1.11,0.61,12,SE,raw,,
1003,Amiel,2014,Squamata,Scincidae,Bassiana,duperreyi,Bassiana,duperreyi,"Brindabella Range, Canberra, Australian Capital Territory, Australia",pop1,year1,split_pseudo,342,Text,Morphology,Body size,Body size,log(mm),Hatchling,0,mixed,NA,Fluct,18,10,NA,4.04,0.02,21,CI,raw,,
1003,Amiel,2014,Squamata,Scincidae,Bassiana,duperreyi,Bassiana,duperreyi,"Brindabella Range, Canberra, Australian Capital Territory, Australia",pop1,year1,split_pseudo,342,Text,Morphology,Body size,Body size,log(mm),Hatchling,0,mixed,NA,Fluct,24,10,NA,3.97,0.02,18,CI,raw,,
1003,Amiel,2014,Squamata,Scincidae,Bassiana,duperreyi,Bassiana,duperreyi,"Brindabella Range, Canberra, Australian Capital Territory, Australia",pop1,year1,split_pseudo,343,Text,Behaviour,Food location,Cognition,Index,Hatchling,0,mixed,NA,Fluct,18,10,NA,7.1,0.1,21,CI,raw,,
1003,Amiel,2014,Squamata,Scincidae,Bassiana,duperreyi,Bassiana,duperreyi,"Brindabella Range, Canberra, Australian Capital Territory, Australia",pop1,year1,split_pseudo,343,Text,Behaviour,Food location,Cognition,Index,Hatchling,0,mixed,NA,Fluct,24,10,NA,7,0.1,18,CI,raw,,
1003,Amiel,2014,Squamata,Scincidae,Bassiana,duperreyi,Bassiana,duperreyi,"Brindabella Range, Canberra, Australian Capital Territory, Australia",pop1,year1,split_pseudo,342,Text,Performance,Sprint speed,Sprint speed,log(m/s),Hatchling,0,mixed,NA,Fluct,18,10,NA,-0.92,0.07,21,CI,raw,,
1003,Amiel,2014,Squamata,Scincidae,Bassiana,duperreyi,Bassiana,duperreyi,"Brindabella Range, Canberra, Australian Capital Territory, Australia",pop1,year1,split_pseudo,342,Text,Performance,Sprint speed,Sprint speed,log(m/s),Hatchling,0,mixed,NA,Fluct,24,10,NA,-1.29,0.06,18,CI,raw,,
1004,Andrewartha,2010,Squamata,Gekkonidae,Heteronotia,binoei,Heteronotia,binoei,"LaTrobe University, Melbourne, Victoria, Australia",pop1,year1,split_pseudo,601,Text,Survival,Hatching success,Hatching success,Prop hatched,Hatchling,0,mixed,All_Races,Const,32,0,NA,0.76,NA,25,P,raw,,
1004,Andrewartha,2010,Squamata,Gekkonidae,Heteronotia,binoei,Heteronotia,binoei,"LaTrobe University, Melbourne, Victoria, Australia",pop1,year1,split_pseudo,601,Text,Survival,Hatching success,Hatching success,Prop hatched,Hatchling,0,mixed,All_Races,Fluct,32,6,NA,0.52,NA,21,P,raw,,
1004,Andrewartha,2010,Squamata,Gekkonidae,Heteronotia,binoei,Heteronotia,binoei,"LaTrobe University, Melbourne, Victoria, Australia",pop1,year1,split_pseudo,601,Text,Survival,Hatching success,Hatching success,Prop hatched,Hatchling,0,mixed,All_Races,Fluct,32,10,NA,0.66,NA,29,P,raw,,
1004,Andrewartha,2010,Squamata,Gekkonidae,Heteronotia,binoei,Heteronotia,binoei,"LaTrobe University, Melbourne, Victoria, Australia",pop1,year1,split_pseudo,601,Text,Survival,Hatching success,Hatching success,Prop hatched,Hatchling,0,mixed,All_Races,Fluct,32,18,NA,0,NA,21,P,raw,,
1004,Andrewartha,2010,Squamata,Gekkonidae,Heteronotia,binoei,Heteronotia,binoei,"LaTrobe University, Melbourne, Victoria, Australia",pop1,year1,split_pseudo,603,Fig. 3,Incubation,Incubation duration,Incubation duration,days/g,Hatchling,0,mixed,Race A,Const,32,0,NA,116.19,3.74,13,SE,adj,,
1004,Andrewartha,2010,Squamata,Gekkonidae,Heteronotia,binoei,Heteronotia,binoei,"LaTrobe University, Melbourne, Victoria, Australia",pop1,year1,split_pseudo,603,Fig. 3,Incubation,Incubation duration,Incubation duration,days/g,Hatchling,0,mixed,Race A,Fluct,32,6,NA,124.63,6.2,6,SE,adj,,
1004,Andrewartha,2010,Squamata,Gekkonidae,Heteronotia,binoei,Heteronotia,binoei,"LaTrobe University, Melbourne, Victoria, Australia",pop1,year1,split_pseudo,603,Fig. 3,Incubation,Incubation duration,Incubation duration,days/g,Hatchling,0,mixed,Race BC,Fluct,32,6,NA,119.09,3.9,5,SE,adj,,
1004,Andrewartha,2010,Squamata,Gekkonidae,Heteronotia,binoei,Heteronotia,binoei,"LaTrobe University, Melbourne, Victoria, Australia",pop1,year1,split_pseudo,603,Fig. 3,Incubation,Incubation duration,Incubation duration,days/g,Hatchling,0,mixed,Race BC,Const,32,0,NA,115.76,3.45,6,SE,adj,,
1004,Andrewartha,2010,Squamata,Gekkonidae,Heteronotia,binoei,Heteronotia,binoei,"LaTrobe University, Melbourne, Victoria, Australia",pop1,year1,split_pseudo,603,Fig. 3,Incubation,Incubation duration,Incubation duration,days/g,Hatchling,0,mixed,Race A,Fluct,32,10,NA,125.44,2.75,12,SE,adj,,
1004,Andrewartha,2010,Squamata,Gekkonidae,Heteronotia,binoei,Heteronotia,binoei,"LaTrobe University, Melbourne, Victoria, Australia",pop1,year1,split_pseudo,603,Fig. 3,Incubation,Incubation duration,Incubation duration,days/g,Hatchling,0,mixed,Race BC,Fluct,32,10,NA,117.14,2.76,5,SE,adj,,
1005,Andrews,2005,Squamata,Chamaeleonidae,Chamaeleo,calyptratus,Chamaeleo,calyptratus,"Virginia Tech Lab, Blacksburg, Virginia, USA",pop1,year1,split_pseudo,517,Table 2,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,mixed,NA,Const,25,0,NA,0.483,NA,58,P,raw,,
1005,Andrews,2005,Squamata,Chamaeleonidae,Chamaeleo,calyptratus,Chamaeleo,calyptratus,"Virginia Tech Lab, Blacksburg, Virginia, USA",pop1,year1,split_pseudo,517,Table 2,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,mixed,NA,Const,28,0,NA,0.364,NA,22,P,raw,,
1005,Andrews,2005,Squamata,Chamaeleonidae,Chamaeleo,calyptratus,Chamaeleo,calyptratus,"Virginia Tech Lab, Blacksburg, Virginia, USA",pop1,year1,split_pseudo,517,Table 2,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,mixed,NA,Const,30,0,NA,0.439,NA,57,P,raw,,
1005,Andrews,2005,Squamata,Chamaeleonidae,Chamaeleo,calyptratus,Chamaeleo,calyptratus,"Virginia Tech Lab, Blacksburg, Virginia, USA",pop1,year1,split_pseudo,517,Table 2,Survival,Hatching success,Hatching success,Prop hatched,Hatchling,0,mixed,NA,Const,25,0,NA,0.984,NA,62,P,raw,,
1005,Andrews,2005,Squamata,Chamaeleonidae,Chamaeleo,calyptratus,Chamaeleo,calyptratus,"Virginia Tech Lab, Blacksburg, Virginia, USA",pop1,year1,split_pseudo,517,Table 2,Survival,Hatching success,Hatching success,Prop hatched,Hatchling,0,mixed,NA,Const,28,0,NA,0.917,NA,24,P,raw,,
1005,Andrews,2005,Squamata,Chamaeleonidae,Chamaeleo,calyptratus,Chamaeleo,calyptratus,"Virginia Tech Lab, Blacksburg, Virginia, USA",pop1,year1,split_pseudo,517,Table 2,Survival,Hatching success,Hatching success,Prop hatched,Hatchling,0,mixed,NA,Const,30,0,NA,0.864,NA,66,P,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,scalaris,Sceloporus,scalaris,"Appleton-Whittell Research Ranch, Elgin, Arizona, USA",pop1,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,17.9,10,NA,86.75,10.61,12,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,virgatus,Sceloporus,virgatus,"Southwestern Research Statio, Portal, Arizona, USA",pop2,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,17.9,10,NA,114.74,20.92,27,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,aneus,Sceloporus,aneus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Const,23,0.8,NA,52,NA,11,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Const,23,0.8,NA,85,NA,13,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,aneus,Sceloporus,aneus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Const,25,0.8,NA,43,NA,12,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Const,25,0.8,NA,66,NA,14,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Sceloporus,occidentalis,"Table Mountain, California, USA",pop4,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,25.1,10,NA,57.02,2.19,14,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Urosaurus,ornatus,Urosaurus,ornatus,"Rodeo and Hachita, New Mexico, USA",pop5,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,25.1,10,NA,48.07,1.81,14,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,scalaris,Sceloporus,scalaris,"Appleton-Whittell Research Ranch, Elgin, Arizona, USA",pop1,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,25.1,10,NA,36.54,3.88,13,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,virgatus,Sceloporus,virgatus,"Southwestern Research Statio, Portal, Arizona, USA",pop2,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,25.1,10,NA,52.83,2.07,29,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Urosaurus,ornatus,Urosaurus,ornatus,"Rodeo and Hachita, New Mexico, USA",pop5,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,27.3,9,NA,41.33,0.816,6,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,scalaris,Sceloporus,scalaris,"Appleton-Whittell Research Ranch, Elgin, Arizona, USA",pop1,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,27.3,9,NA,37,3.66,14,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,virgatus,Sceloporus,virgatus,"Southwestern Research Statio, Portal, Arizona, USA",pop2,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,27.3,9,NA,49.8,1.47,15,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,aneus,Sceloporus,aneus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Const,28,0.8,NA,32,NA,12,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Const,28,0.8,NA,48,NA,12,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,aneus,Sceloporus,aneus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Const,30,0.8,NA,27,NA,10,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Const,30,0.8,NA,39,NA,14,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,scalaris,Sceloporus,scalaris,"Appleton-Whittell Research Ranch, Elgin, Arizona, USA",pop1,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,30.1,10,NA,28.54,3.43,12,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,virgatus,Sceloporus,virgatus,"Southwestern Research Statio, Portal, Arizona, USA",pop2,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,30.1,10,NA,40.05,1.8,30,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Sceloporus,occidentalis,"Table Mountain, California, USA",pop4,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,30.1,10,NA,44.19,1.68,13,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Urosaurus,ornatus,Urosaurus,ornatus,"Rodeo and Hachita, New Mexico, USA",pop5,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,30.1,10,NA,32.88,1.44,14,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,aneus,Sceloporus,aneus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Const,33,0.8,NA,23,NA,14,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Const,33,0.8,NA,35,NA,14,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,scalaris,Sceloporus,scalaris,"Appleton-Whittell Research Ranch, Elgin, Arizona, USA",pop1,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,17.9,10,NA,0.2512,0.024,12,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,virgatus,Sceloporus,virgatus,"Southwestern Research Statio, Portal, Arizona, USA",pop2,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,17.9,10,NA,0.4149,0.044,27,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,aneus,Sceloporus,aneus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Const,23,0.8,NA,0.217,NA,11,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Const,23,0.8,NA,0.556,NA,13,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,aneus,Sceloporus,aneus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Const,25,0.8,NA,0.215,NA,12,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Const,25,0.8,NA,0.554,NA,14,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Sceloporus,occidentalis,"Table Mountain, California, USA",pop4,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,25.1,10,NA,0.645,0.076,14,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Urosaurus,ornatus,Urosaurus,ornatus,"Rodeo and Hachita, New Mexico, USA",pop5,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,25.1,10,NA,0.2098,0.0259,14,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,scalaris,Sceloporus,scalaris,"Appleton-Whittell Research Ranch, Elgin, Arizona, USA",pop1,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,25.1,10,NA,0.2643,0.0282,13,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,virgatus,Sceloporus,virgatus,"Southwestern Research Statio, Portal, Arizona, USA",pop2,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,25.1,10,NA,0.3955,0.0434,29,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Urosaurus,ornatus,Urosaurus,ornatus,"Rodeo and Hachita, New Mexico, USA",pop5,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,27.3,9,NA,0.2421,0.0204,6,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,scalaris,Sceloporus,scalaris,"Appleton-Whittell Research Ranch, Elgin, Arizona, USA",pop1,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,27.3,9,NA,0.268,0.0284,13,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,virgatus,Sceloporus,virgatus,"Southwestern Research Statio, Portal, Arizona, USA",pop2,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,27.3,9,NA,0.398,0.0459,15,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,aneus,Sceloporus,aneus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Const,28,0.8,NA,0.214,NA,12,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Const,28,0.8,NA,0.555,NA,12,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,aneus,Sceloporus,aneus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Const,30,0.8,NA,0.207,NA,10,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Const,30,0.8,NA,0.536,NA,14,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,scalaris,Sceloporus,scalaris,"Appleton-Whittell Research Ranch, Elgin, Arizona, USA",pop1,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,30.1,10,NA,0.2587,0.0344,12,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,virgatus,Sceloporus,virgatus,"Southwestern Research Statio, Portal, Arizona, USA",pop2,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,30.1,10,NA,0.3963,0.0413,30,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Sceloporus,occidentalis,"Table Mountain, California, USA",pop4,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,30.1,10,NA,0.62,0.084,13,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Urosaurus,ornatus,Urosaurus,ornatus,"Rodeo and Hachita, New Mexico, USA",pop5,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,30.1,10,NA,0.2091,0.0257,14,SD,raw,,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,aneus,Sceloporus,aneus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Const,33,0.8,NA,0.218,NA,14,NA,raw,6,
1007,Andrews,1999,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Milpa Alta, Estado de Mexico, Mexico",pop3,year1,split_pseudo,694,Table 1,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Const,33,0.8,NA,0.547,NA,14,NA,raw,6,
1008,Andrews,2000,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Blacksburg, Virginia, USA",pop1,year1,split_pseudo,427,Fig. 3,Development,Growth rate (mass),Growth rate,g/15days,Hatchling,15,mixed,NA,Const,23,0,NA,0.64,0.03,14,SE,raw,5,
1008,Andrews,2000,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Blacksburg, Virginia, USA",pop1,year1,split_pseudo,427,Fig. 3,Development,Growth rate (mass),Growth rate,g/15days,Hatchling,36,mixed,NA,Const,23,0,NA,0.4,0.09,10,SE,raw,5,
1008,Andrews,2000,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Blacksburg, Virginia, USA",pop1,year1,split_pseudo,427,Fig. 3,Development,Growth rate (mass),Growth rate,g/15days,Hatchling,15,mixed,NA,Const,25,0,NA,0.67,0.03,17,SE,raw,5,
1008,Andrews,2000,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Blacksburg, Virginia, USA",pop1,year1,split_pseudo,427,Fig. 3,Development,Growth rate (mass),Growth rate,g/15days,Hatchling,36,mixed,NA,Const,25,0,NA,0.52,0.08,6,SE,raw,5,
1008,Andrews,2000,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Blacksburg, Virginia, USA",pop1,year1,split_pseudo,427,Fig. 3,Development,Growth rate (mass),Growth rate,g/15days,Hatchling,15,mixed,NA,Const,28,0,NA,0.59,0.05,14,SE,raw,5,
1008,Andrews,2000,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Blacksburg, Virginia, USA",pop1,year1,split_pseudo,427,Fig. 3,Development,Growth rate (mass),Growth rate,g/15days,Hatchling,36,mixed,NA,Const,28,0,NA,0.52,0.07,4,SE,raw,5,
1008,Andrews,2000,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Blacksburg, Virginia, USA",pop1,year1,split_pseudo,427,Fig. 3,Development,Growth rate (mass),Growth rate,g/15days,Hatchling,15,mixed,NA,Const,30,0,NA,0.55,0.03,22,SE,raw,5,
1008,Andrews,2000,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Blacksburg, Virginia, USA",pop1,year1,split_pseudo,427,Fig. 3,Development,Growth rate (mass),Growth rate,g/15days,Hatchling,36,mixed,NA,Const,30,0,NA,0.65,0.05,12,SE,raw,5,
1008,Andrews,2000,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Blacksburg, Virginia, USA",pop1,year1,split_pseudo,427,Fig. 3,Development,Growth rate (mass),Growth rate,g/15days,Hatchling,15,mixed,NA,Const,33,0,NA,0.41,0.04,22,SE,raw,5,
1008,Andrews,2000,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Blacksburg, Virginia, USA",pop1,year1,split_pseudo,427,Fig. 3,Development,Growth rate (mass),Growth rate,g/15days,Hatchling,36,mixed,NA,Const,33,0,NA,0.5,0.05,12,SE,raw,5,
1008,Andrews,2000,Squamata,Phrynosomatidae,Sceloporus,undulatus,Sceloporus,undulatus,"Blacksburg, Virginia, USA",pop1,year1,split_pseudo,427,Fig. 3,Development,Growth rate (snout-vent length),Growth rate,mm/15days,Hatchling,15,mixed,NA,Const,23,0,NA,0.211,0.012,14,SE,raw,5,
